ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,Seep Transect Name/Number,WSW Transect Name/Number,x,y
10444,90cb8096-d010-4d3c-afd0-f1a0357d5de8,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,38,Right,,,0,41,0,,2,3,6,56,0,0,41,0,0,100,7/24/2025 12:04:11 AM,ccber_user,7/24/2025 12:04:11 AM,ccber_user,,,-119.860923333333,34.4216633333333
10445,27abc057-97d7-4a11-a586-4fcbb4fcea86,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,40,Left,,,0,43,0,,2,5,7,52,0,0,43,0,0,100,7/24/2025 12:04:13 AM,ccber_user,7/24/2025 12:04:13 AM,ccber_user,,,-119.860923333333,34.4216633333333
10446,52ca1cb4-f872-495d-8672-c4a18c9f9df1,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,42,Right,,,5,57,0,,1,6,6,32,0,0,57,0,5,100,7/24/2025 12:04:15 AM,ccber_user,7/24/2025 12:04:15 AM,ccber_user,,,-119.86103,34.4216366666667
10447,d6f2f6dd-c631-4a6d-aaf0-97a8be9f543b,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,44,Left,,,1,60,0,,1,4,5,35,0,0,60,0,1,100,7/24/2025 12:04:17 AM,ccber_user,7/24/2025 12:04:17 AM,ccber_user,,,-119.86103,34.4216366666667
10448,2270ecc5-730e-43ac-adfc-ab9956e0433f,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,46,Left,,,0,48,0,,1,8,6,60,0,0,48,0,0,116,7/24/2025 12:04:19 AM,ccber_user,7/24/2025 12:04:19 AM,ccber_user,,,-119.86103,34.4216366666667
10449,a6338467-0d59-4817-af70-6893b0469434,7/23/2025 7:00:00 PM,"Nory Land, Anna Pollack",no,,,UNLISTED,Mesa Road South,,,,,,MS 3,50,09:09,,,48,Left,,,0,50,0,,1,21,6,38,0,0,50,0,0,109,7/24/2025 12:04:21 AM,ccber_user,7/24/2025 12:04:21 AM,ccber_user,,,-119.86103,34.4216366666667
10450,232a839e-71fa-4c7e-9bc8-e54731b20b14,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,0,Left,,,0,72,0,,1,1,2,27,0,0,72,0,0,100,7/24/2025 12:04:25 AM,ccber_user,7/24/2025 12:04:25 AM,ccber_user,,,-119.86033,34.4225533333333
10451,95e7fbbb-5c1f-4bb8-aca5-a2725206da98,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,2,Right,,,0,90,0,,0,0,1,70,0,0,90,0,0,160,7/24/2025 12:04:27 AM,ccber_user,7/24/2025 12:04:27 AM,ccber_user,,,-119.860266666667,34.4227133333333
10452,5202dcee-e5cb-4eae-937a-44036f69cf9e,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,4,Left,,,0,92,0,,1,4,2,4,0,0,92,0,0,100,7/24/2025 12:04:29 AM,ccber_user,7/24/2025 12:04:29 AM,ccber_user,,,-119.860266666667,34.4227133333333
10453,3ff9cf5e-d7b3-4a54-a4e4-0aedf550fa0f,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,6,Right,,,0,54,0,,1,43,6,9,0,0,54,0,0,106,7/24/2025 12:04:31 AM,ccber_user,7/24/2025 12:04:31 AM,ccber_user,,,-119.860266666667,34.4227133333333
10454,3849cbc1-4ed5-487d-b51e-584a313c97aa,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,8,Left,,,0,32,0,,2,68,3,44,0,0,32,0,0,144,7/24/2025 12:04:33 AM,ccber_user,7/24/2025 12:04:33 AM,ccber_user,,,-119.860326666667,34.42279
10455,c342f577-ae57-4f5b-b61c-2c4127a439ba,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,10,Right,,,0,46,0,,2,56,3,64,0,0,46,0,0,166,7/24/2025 12:04:34 AM,ccber_user,7/24/2025 12:04:34 AM,ccber_user,,,-119.860326666667,34.42279
10456,e20ed190-7323-4beb-a13f-6a55c633d25d,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,12,Left,,,0,71,0,,0,0,5,27,1,2,71,0,0,100,7/24/2025 12:04:36 AM,ccber_user,7/24/2025 12:04:36 AM,ccber_user,,,-119.860326666667,34.42279
10457,709a1939-fb65-409e-8a1c-ecac69a33b39,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,14,Right,,,4,50,0,,2,41,6,32,0,0,50,0,4,127,7/24/2025 12:04:38 AM,ccber_user,7/24/2025 12:04:38 AM,ccber_user,,,-119.860326666667,34.42279
10458,f512e9d8-87c0-433f-a623-a451dbba9671,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,16,Left,,,0,60,0,,1,35,8,20,0,0,60,0,0,115,7/24/2025 12:04:52 AM,ccber_user,7/24/2025 12:04:52 AM,ccber_user,,,-119.860433333333,34.4228116666667
10459,b70d2806-8eea-4792-b147-3ffa3c967cc6,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,18,Right,,,0,60,0,,2,7,4,34,0,0,60,0,0,101,7/24/2025 12:04:57 AM,ccber_user,7/24/2025 12:04:57 AM,ccber_user,,,-119.860433333333,34.4228116666667
10460,6c610b56-4a87-4ca2-9958-730aeb3cbc9e,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,20,Left,,,3,61,0,,4,5,6,31,0,0,61,0,3,100,7/24/2025 12:05:01 AM,ccber_user,7/24/2025 12:05:01 AM,ccber_user,,,-119.860433333333,34.4228116666667
10461,c9f93415-19ec-47ab-8d81-76b0e2eb8608,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,22,Right,,,0,39,0,,2,2,4,59,0,0,39,0,0,100,7/24/2025 12:05:03 AM,ccber_user,7/24/2025 12:05:03 AM,ccber_user,,,-119.860433333333,34.4228116666667
10462,4e854e2e-f85a-4223-8cad-73c69344d2e1,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,24,Left,,,0,54,0,,3,28,7,30,0,0,54,0,0,112,7/24/2025 12:05:04 AM,ccber_user,7/24/2025 12:05:04 AM,ccber_user,,,-119.860243333333,34.4223716666667
10463,37cf1c3d-22c8-44a8-b170-d8159d058064,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,26,Right,,,0,45,0,,3,40,7,33,0,0,45,0,0,118,7/24/2025 12:05:06 AM,ccber_user,7/24/2025 12:05:06 AM,ccber_user,,,-119.860523333333,34.4228183333333
10464,4d914ecf-7f71-480d-91f8-032e991255c7,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,28,Left,,,0,45,0,,2,14,8,41,0,0,45,0,0,100,7/24/2025 12:05:08 AM,ccber_user,7/24/2025 12:05:08 AM,ccber_user,,,-119.860523333333,34.4228183333333
10465,bea9871b-9626-4ddf-9036-5e85244f704e,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,30,Right,,,11,63,0,,3,13,6,13,0,0,63,0,11,100,7/24/2025 12:05:10 AM,ccber_user,7/24/2025 12:05:10 AM,ccber_user,,,-119.860523333333,34.4228183333333
10466,5e83894d-99d8-44df-b217-c4cdbb3a99d0,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,32,Left,,,18,28,0,,2,15,4,39,0,0,28,0,18,100,7/24/2025 12:05:12 AM,ccber_user,7/24/2025 12:05:12 AM,ccber_user,,,-119.860523333333,34.4228183333333
10467,50bae7bc-eb3a-4c2d-969e-ed2eda8289e4,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,34,Right,,,4,48,0,,2,17,7,31,0,0,48,0,4,100,7/24/2025 12:05:14 AM,ccber_user,7/24/2025 12:05:14 AM,ccber_user,,,-119.860523333333,34.4228183333333
10468,a3d1fcc5-51f6-4372-8ce1-9c1f6368b70f,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,36,Left,,,0,64,0,,2,83,7,43,0,0,64,0,0,190,7/24/2025 12:05:16 AM,ccber_user,7/24/2025 12:05:16 AM,ccber_user,,,-119.860646666667,34.422815
10469,713ef7b0-13ff-4556-a55c-cfbdfa71ee68,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,38,Right,,,0,20,0,,2,93,5,15,0,0,20,0,0,128,7/24/2025 12:05:17 AM,ccber_user,7/24/2025 12:05:17 AM,ccber_user,,,-119.860646666667,34.422815
10470,3f8c32ff-8541-4f4c-9f57-736c6a730b1a,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,40,Left,,,45,0,0,,3,61,3,7,0,0,0,0,45,113,7/24/2025 12:05:19 AM,ccber_user,7/24/2025 12:05:19 AM,ccber_user,,,-119.860646666667,34.422815
10471,c829d0ed-52df-48db-a9d6-a07ec44c0b70,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,42,Right,,,2,52,0,,3,31,4,15,0,0,52,0,2,100,7/24/2025 12:05:21 AM,ccber_user,7/24/2025 12:05:21 AM,ccber_user,,,-119.860646666667,34.422815
10472,4cbeaacb-99d0-4001-b9b8-6f6d4d52e946,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,44,Left,,,32,16,0,,3,37,4,15,0,0,16,0,32,100,7/24/2025 12:05:23 AM,ccber_user,7/24/2025 12:05:23 AM,ccber_user,,,-119.860646666667,34.422815
10473,0ebd29a5-329d-4944-9ef4-feccfcbdcfbd,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,46,Right,,,8,73,0,,3,4,4,15,0,0,73,0,8,100,7/24/2025 12:05:25 AM,ccber_user,7/24/2025 12:05:25 AM,ccber_user,,,-119.860763333333,34.42286
10474,e4de96c8-b8ee-4c19-864e-bb12ba4a5ea5,7/23/2025 7:00:00 PM,"Zac Sherar, Nory Land",no,,,UNLISTED,Mesa Road South,,,,,,MN2,50,13:08,,,48,Left,,,0,75,0,,3,9,6,16,0,0,75,0,0,100,7/24/2025 12:05:27 AM,ccber_user,7/24/2025 12:05:27 AM,ccber_user,,,-119.860763333333,34.42286
10475,5e5e40f2-8d91-4d8e-b775-c458968034ad,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,0,Left,,,0,25,0,,4,144,1,14,0,0,25,0,0,183,7/25/2025 5:51:23 PM,ccber_user,7/25/2025 5:51:23 PM,ccber_user,,,-119.884548225441,34.4216825211936
10476,263127b0-7346-4628-9600-d2abeca2c4e2,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,3,Right,,,0,11,0,,4,118,2,9,0,0,11,0,0,138,7/25/2025 5:51:26 PM,ccber_user,7/25/2025 5:51:26 PM,ccber_user,,,-119.884590197676,34.4216394040744
10477,91cf734d-6a6f-4243-841a-62826a9a2c14,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,6,Left,,,0,6,0,,4,151,1,5,0,0,6,0,0,162,7/25/2025 5:51:27 PM,ccber_user,7/25/2025 5:51:27 PM,ccber_user,,,-119.884588001215,34.4216749581282
10478,96b968cd-414c-4186-bee7-21aef54e7d0c,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,9,Right,,,0,12,0,,4,127,2,12,0,0,12,0,0,151,7/25/2025 5:51:29 PM,ccber_user,7/25/2025 5:51:29 PM,ccber_user,,,-119.88460597208,34.421712771979
10479,25db0f02-b3b7-40d4-b8ac-4361c9a67028,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,12,Left,,,0,5,0,,5,141,1,1,0,0,5,0,0,147,7/25/2025 5:51:30 PM,ccber_user,7/25/2025 5:51:30 PM,ccber_user,,,-119.884595979085,34.4217381863932
10480,44de0634-e0d4-458d-adc7-bae0273bc10f,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,15,Right,,,0,13,0,,4,107,0,0,0,0,13,0,0,120,7/25/2025 5:51:32 PM,ccber_user,7/25/2025 5:51:32 PM,ccber_user,,,-119.884622460223,34.4217680029967
10481,6f1761c9-e578-41d5-ae42-af00cb5bc6b2,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,18,Left,,,0,6,0,,4,156,2,4,0,0,6,0,0,166,7/25/2025 5:51:33 PM,ccber_user,7/25/2025 5:51:33 PM,ccber_user,,,-119.884604964519,34.4217852958791
10482,8504e717-6831-4205-846d-70a697b1e0bd,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,21,Right,,,0,28,0,,3,92,1,0,0,0,28,0,0,120,7/25/2025 5:51:35 PM,ccber_user,7/25/2025 5:51:35 PM,ccber_user,,,-119.884612580067,34.4218367441444
10483,2f019a3c-c5d1-4f2c-afeb-74e49b97d6d1,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,24,Left,,,0,13,0,,4,121,0,0,0,0,13,0,0,134,7/25/2025 5:51:36 PM,ccber_user,7/25/2025 5:51:36 PM,ccber_user,,,-119.884597343357,34.4218469501256
10484,7262a463-e28e-4bc2-abbd-506a9308920d,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,27,Right,,,0,9,0,,4,123,1,1,0,0,9,0,0,133,7/25/2025 5:51:37 PM,ccber_user,7/25/2025 5:51:37 PM,ccber_user,,,-119.884606552151,34.4218752863327
10485,0639ee33-f071-444c-b4d7-66a03be9235c,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-01,,,,30,14:18,,,30,Left,,,0,59,0,,3,87,1,10,0,0,59,0,0,156,7/25/2025 5:51:40 PM,ccber_user,7/25/2025 5:51:40 PM,ccber_user,,,-119.884619165601,34.4219245915497
10486,916dae6b-545e-4872-9939-b0461fc08968,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,0,Left,,,0,5,0,,4,141,1,1,0,0,5,0,0,147,7/25/2025 5:51:43 PM,ccber_user,7/25/2025 5:51:43 PM,ccber_user,,,-119.884603693296,34.4213875280398
10487,36bdb2ea-cce8-454c-972b-ca1920b3da09,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,3,Right,,,0,7,0,,3,95,1,5,0,0,7,0,0,107,7/25/2025 5:51:44 PM,ccber_user,7/25/2025 5:51:44 PM,ccber_user,,,-119.884619378886,34.4213862679611
10488,7a2a4b13-a6a9-4ae4-80c0-10f89aa683a3,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,6,Left,,,0,6,0,,2,105,1,51,0,0,6,0,0,162,7/25/2025 5:51:46 PM,ccber_user,7/25/2025 5:51:46 PM,ccber_user,,,-119.884637537387,34.4214028913766
10489,9a9ded1c-9898-458e-9b57-155085378321,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,9,Right,,,0,6,0,,3,107,2,43,0,0,6,0,0,156,7/25/2025 5:51:47 PM,ccber_user,7/25/2025 5:51:47 PM,ccber_user,,,-119.88465889916,34.4214250150965
10490,92fdfdfd-6ef8-46af-8033-90c9a016cc1b,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,12,Left,,,0,17,0,,4,114,2,56,0,0,17,0,0,187,7/25/2025 5:51:49 PM,ccber_user,7/25/2025 5:51:49 PM,ccber_user,,,-119.884673814031,34.4214516072384
10491,fdc3d90a-6dfd-4a07-ac9b-c6423ec71528,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,12,Right,,,0,11,0,,4,115,2,25,0,0,11,0,0,151,7/25/2025 5:51:50 PM,ccber_user,7/25/2025 5:51:50 PM,ccber_user,,,-119.884703404752,34.4214869912851
10492,23779ef4-1a4b-43c8-b910-4ff5ab115b08,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,18,Left,,,0,38,0,,3,79,3,44,0,0,38,0,0,161,7/25/2025 5:51:51 PM,ccber_user,7/25/2025 5:51:51 PM,ccber_user,,,-119.884710874925,34.4215168965131
10493,15f11387-b5a8-40e6-8d87-8c430860e36d,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,621,Right,,,0,6,0,,3,90,2,64,0,0,6,0,0,160,7/25/2025 5:51:53 PM,ccber_user,7/25/2025 5:51:53 PM,ccber_user,,,-119.884746277044,34.4215037902459
10494,17e5d07d-5b5e-4493-b180-427a7e8ae6d2,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,24,Left,,,0,3,0,,3,119,1,43,0,0,3,0,0,165,7/25/2025 5:51:54 PM,ccber_user,7/25/2025 5:51:54 PM,ccber_user,,,-119.884741922974,34.4215129061532
10495,cf2e7130-2f6b-45cc-a0b7-7ab595097043,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,27,Right,,,0,2,0,,3,131,1,19,0,0,2,0,0,152,7/25/2025 5:51:55 PM,ccber_user,7/25/2025 5:51:55 PM,ccber_user,,,-119.884776352612,34.4215173577085
10496,eeefa021-da8f-483b-830b-41bc0bbbb042,7/24/2025 7:00:00 PM,"Nolan Fuss, Nory Land",no,,,ncos,,,,SMR-02,,,,30,15:15,,,30,Left,,,0,2,0,,2,137,1,12,0,0,2,0,0,151,7/25/2025 5:51:57 PM,ccber_user,7/25/2025 5:51:57 PM,ccber_user,,,-119.884788251142,34.4215638266089
10497,5f501736-3415-4e0b-8187-bab3cc97d776,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,0,Left,,,0,0,0,,2,114,0,0,0,0,0,0,0,114,7/25/2025 10:33:12 PM,ccber_user,7/25/2025 10:38:37 PM,ccber_user,,,-119.8824,34.4214133333333
10498,b10e43bf-ca6e-481c-ada0-2c65a0b10b14,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,3,Right,,,10,65,0,,1,28,0,0,0,0,65,0,10,103,7/25/2025 10:33:16 PM,ccber_user,7/25/2025 10:38:32 PM,ccber_user,,,-119.882418333333,34.4214166666667
10499,82e659a1-609b-4173-82fe-135ddb4e407c,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,6,Left,,,30,15,0,,1,93,0,0,0,0,15,0,30,138,7/25/2025 10:33:18 PM,ccber_user,7/25/2025 10:38:29 PM,ccber_user,,,-119.882468333333,34.4213883333333
10500,922f3248-e28e-425a-aff2-9b7b3e53e44a,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,9,Right,,,17,22,0,,1,96,0,0,0,0,22,0,17,135,7/25/2025 10:33:20 PM,ccber_user,7/25/2025 10:38:26 PM,ccber_user,,,-119.882416666667,34.4212766666667
10501,a1709330-4046-491b-9cf2-0c9c92626c1d,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,12,Left,,,20,30,0,,1,90,0,0,0,0,30,0,20,140,7/25/2025 10:33:22 PM,ccber_user,7/25/2025 10:38:22 PM,ccber_user,,,-119.882428333333,34.421275
10502,2cd30fcf-4f9e-4c9c-85d2-bda524ea0d9e,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,15,Right,,,97,3,0,,2,7,0,0,0,0,3,0,97,107,7/25/2025 10:33:25 PM,ccber_user,7/25/2025 10:38:19 PM,ccber_user,,,-119.88245,34.4212766666667
10503,cad017dc-29ab-4e1d-bcb0-a69f285bdce9,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,18,Left,,,65,5,0,,1,75,0,0,0,0,5,0,65,145,7/25/2025 10:33:27 PM,ccber_user,7/25/2025 10:40:28 PM,ccber_user,,,-119.882449999998,34.4212766666661
10504,a7593b0f-5135-4fd9-a0c0-55ec4e2d3129,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,21,Right,,,3,3,0,,2,56,1,1,0,0,3,90,3,153,7/25/2025 10:33:29 PM,ccber_user,7/28/2025 11:03:53 PM,ccber_user,,,-119.882449999996,34.4212166666655
10505,147db67f-05bb-4b39-8676-a719bcaa0350,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,24,Left,,,4,1,0,,2,72,0,0,0,0,1,95,4,172,7/25/2025 10:33:32 PM,ccber_user,7/28/2025 11:03:04 PM,ccber_user,,,-119.882456666663,34.4212099999988
10506,f06974c4-c17b-49f9-b674-9e79908e2135,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,27,Right,,,5,0,0,,2,56,1,1,0,0,0,95,5,157,7/25/2025 10:33:34 PM,ccber_user,7/28/2025 11:04:15 PM,ccber_user,,,-119.882438333331,34.4211666666661
10507,90797dcd-23ea-4b6b-bfb0-03ff35873867,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,30,Left,,,6,3,0,,2,11,1,1,0,0,3,93,6,114,7/25/2025 10:33:37 PM,ccber_user,7/28/2025 11:02:25 PM,ccber_user,,,-119.882448333329,34.4211499999988
10508,b7cae2dd-d1d3-4415-af64-513fc0faf0b4,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,33,Left,,,4,0,0,,2,14,1,7,0,0,0,96,4,121,7/25/2025 10:33:39 PM,ccber_user,7/28/2025 11:04:37 PM,ccber_user,,,-119.882466666665,34.4211166666661
10509,08539a04-4176-4ca3-8e1e-6aa60712724f,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,36,Left,,,60,25,0,,1,10,1,1,0,0,25,8,60,104,7/25/2025 10:33:41 PM,ccber_user,7/25/2025 10:37:34 PM,ccber_user,,,-119.882466666667,34.4211166666667
10510,ce1267fd-0201-4ca2-b4d6-65a09dcbf874,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,39,Right,,,55,25,0,,1,5,1,1,0,0,25,22,55,108,7/25/2025 10:33:43 PM,ccber_user,7/25/2025 10:37:50 PM,ccber_user,,,-119.882445,34.4210366666667
10511,9aae12a0-f2d6-498a-bcba-44d2fdbd9871,7/25/2025 7:00:00 PM,"Calen Campos, Brooke Thomassen",no,,,ncos,,,,FSP-01,,,,42,13:26,,,42,Left,,,7,30,0,,1,35,0,0,0,0,30,30,7,102,7/25/2025 10:33:47 PM,ccber_user,9/9/2025 11:58:39 PM,CCBER-Admin,,,-119.882438333331,34.4210499999994
10512,76b4dc2b-9f0a-4b34-a079-aff814ecccd5,7/15/2025 7:00:00 PM,"Camryn Takahashi, Nolan Fuss",no,,,ncos,,,,PU-03,,,,30,13:14,,,0,Left,,,15,19,0,,2,39,4,27,0,0,19,0,15,100,7/28/2025 11:53:42 PM,ccber_user,7/28/2025 11:53:42 PM,ccber_user,,,-119.87397097,34.4216726
10513,09f20136-4115-4327-a7f6-bc5b6d54a8d1,7/15/2025 7:00:00 PM,"Camryn Takahashi, Nolan Fuss",no,,,ncos,,,,PU-03,,,,30,13:14,,,3,Right,,,12,60,0,,1,36,8,59,0,0,60,0,12,167,7/28/2025 11:53:45 PM,ccber_user,7/28/2025 11:53:45 PM,ccber_user,,,-119.87396184,34.42166823
10514,817dac21-fae1-4fbc-8592-de2f6c55d944,7/15/2025 7:00:00 PM,"Camryn Takahashi, Nolan Fuss",no,,,ncos,,,,PU-03,,,,30,13:14,,,6,Left,,,2,85,0,,3,34,5,28,0,0,85,0,2,149,7/28/2025 11:53:48 PM,ccber_user,7/28/2025 11:53:48 PM,ccber_user,,,-119.87388793,34.4216699
